avg_xirr,avg_dd,avg_sharpe,avg_trades,avg_win_rate,depth,gap,breadth_mode,down_days,rvol,trail,hold,label,holdout_xirr,holdout_dd,holdout_sharpe,holdout_trades,holdout_wr,xirr_pct_of_base,dd_improvement,wr_improvement,sweet_score
1081.6,-6.8,5.6,866.0,60.7,,-0.05,none,4,1.5,0.02,7,dNone_g5_none_D4_R1.5_T0.02_H7,998.9,-8.5,5.88,1509,57.6,45.62854010597479,-1.9000000000000004,2.8999999999999986,-999.0
906.5,-6.8,5.35,763.0,61.3,,-0.05,skip_30-50,4,1.5,0.02,7,dNone_g5_skip_30-50_D4_R1.5_T0.02_H7,666.0,-8.5,5.38,1198,59.0,30.422071989767957,-1.9000000000000004,4.299999999999997,-999.0
855.7,-6.8,5.28,742.0,61.6,,-0.05,skip_25-50,4,1.5,0.02,7,dNone_g5_skip_25-50_D4_R1.5_T0.02_H7,555.7,-8.5,5.27,1136,59.5,25.38370180887996,-1.9000000000000004,4.799999999999997,-999.0
900.0,-5.5,5.37,732.0,62.3,,-0.05,skip_30-55,4,1.5,0.02,7,dNone_g5_skip_30-55_D4_R1.5_T0.02_H7,652.4,-5.3,5.43,1106,60.8,29.800840489676595,-5.1000000000000005,6.099999999999994,-999.0
850.6,-6.4,5.31,711.0,62.7,,-0.05,skip_25-55,4,1.5,0.02,7,dNone_g5_skip_25-55_D4_R1.5_T0.02_H7,544.1,-7.2,5.33,1044,61.5,24.853827882331448,-3.2,6.799999999999997,-999.0
715.9,-5.5,4.66,600.0,62.3,,-0.05,only_bear<30,4,1.5,0.02,7,dNone_g5_only_bear<30_D4_R1.5_T0.02_H7,249.1,-5.3,4.08,710,60.6,11.378585784761558,-5.1000000000000005,5.899999999999999,-999.0
697.3,-5.5,4.56,579.0,63.3,,-0.05,only_bear<25,4,1.5,0.02,7,dNone_g5_only_bear<25_D4_R1.5_T0.02_H7,198.9,-5.3,3.94,648,61.6,9.085510688836106,-5.1000000000000005,6.899999999999999,-999.0
740.0,-14.4,4.22,725.0,54.1,-0.3,-0.03,only_bear<30,4,1.0,0.03,10,d30_g3_only_bear<30_D4_R1.0_T0.03_H10,252.8,-19.7,3.62,855,52.9,11.547597295815825,9.299999999999999,-1.8000000000000043,-999.0
303.6,-8.2,4.37,587.0,59.1,-0.2,-0.02,skip_30-50,4,1.5,0.02,7,d20_g2_skip_30-50_D4_R1.5_T0.02_H7,349.6,-10.4,4.77,1011,59.1,15.969303855289606,0.0,4.399999999999999,-999.0
530.9,-8.7,4.84,701.0,59.7,-0.2,,skip_30-50,4,1.5,0.02,7,d20_gNone_skip_30-50_D4_R1.5_T0.02_H7,436.9,-10.4,5.07,1165,57.3,19.957061940434862,0.0,2.5999999999999943,-999.0
496.0,-8.7,4.77,680.0,59.8,-0.2,,skip_25-50,4,1.5,0.02,7,d20_gNone_skip_25-50_D4_R1.5_T0.02_H7,361.5,-10.4,4.94,1103,57.6,16.512881417869544,0.0,2.8999999999999986,-999.0
534.0,-6.6,4.9,672.0,60.7,-0.2,,skip_30-55,4,1.5,0.02,7,d20_gNone_skip_30-55_D4_R1.5_T0.02_H7,443.5,-6.0,5.2,1079,59.3,20.25854193312626,-4.4,4.599999999999994,-999.0
498.5,-7.6,4.84,652.0,61.0,-0.2,,skip_25-55,4,1.5,0.02,7,d20_gNone_skip_25-55_D4_R1.5_T0.02_H7,367.2,-7.2,5.08,1017,59.7,16.773250502466656,-3.2,5.0,-999.0
395.5,-6.4,4.16,539.0,59.8,-0.2,,only_bear<30,4,1.5,0.02,7,d20_gNone_only_bear<30_D4_R1.5_T0.02_H7,154.0,-6.0,3.76,678,57.7,7.034533162799196,-4.4,3.0,-999.0
382.0,-6.4,4.08,518.0,60.1,-0.2,,only_bear<25,4,1.5,0.02,7,d20_gNone_only_bear<25_D4_R1.5_T0.02_H7,118.4,-6.0,3.62,616,58.1,5.408368353736526,-4.4,3.3999999999999986,-999.0
447.5,-8.7,4.43,606.0,59.5,-0.2,,only_broad>50,4,1.5,0.02,7,d20_gNone_only_broad>50_D4_R1.5_T0.02_H7,244.9,-10.4,4.3,880,57.4,11.18673488032158,0.0,2.6999999999999957,-999.0
384.7,-7.1,4.64,675.0,58.9,-0.2,-0.02,none,4,1.5,0.02,7,d20_g2_none_D4_R1.5_T0.02_H7,498.8,-7.1,5.32,1275,58.5,22.78457884158597,-3.3000000000000007,3.799999999999997,-999.0
610.3,-7.6,5.04,797.0,59.3,-0.2,,none,4,1.5,0.02,7,d20_gNone_none_D4_R1.5_T0.02_H7,591.7,-7.1,5.46,1454,56.3,27.028138132651204,-3.3000000000000007,1.5999999999999943,-999.0
2463.4,-7.6,6.92,1407.0,58.9,,-0.03,skip_30-50,3,1.0,0.02,7,dNone_g3_skip_30-50_D3_R1.0_T0.02_H7,1252.6,-8.3,6.39,2151,56.6,57.217248309884894,-2.0999999999999996,1.8999999999999986,-999.0
858.4,-15.1,4.63,877.0,54.3,-0.3,-0.03,skip_25-55,4,1.0,0.03,10,d30_g3_skip_25-55_D4_R1.0_T0.03_H10,495.4,-19.7,4.43,1309,53.5,22.629270966563126,9.299999999999999,-1.2000000000000028,-999.0
571.1,-16.8,4.14,834.0,52.5,-0.2,-0.02,skip_25-50,4,1.0,0.03,10,d20_g2_skip_25-50_D4_R1.0_T0.03_H10,418.9,-16.4,4.18,1347,52.3,19.134843778549243,5.999999999999998,-2.4000000000000057,-999.0
557.5,-15.1,4.15,798.0,53.2,-0.2,-0.02,skip_25-55,4,1.0,0.03,10,d20_g2_skip_25-55_D4_R1.0_T0.03_H10,386.4,-16.4,4.22,1239,53.6,17.650283208477983,5.999999999999998,-1.1000000000000014,-999.0
457.1,-15.0,3.62,652.0,52.5,-0.2,-0.02,only_bear<30,4,1.0,0.03,10,d20_g2_only_bear<30_D4_R1.0_T0.03_H10,169.9,-16.4,3.18,801,52.3,7.760825872464829,5.999999999999998,-2.4000000000000057,-999.0
440.4,-15.0,3.53,626.0,53.4,-0.2,-0.02,only_bear<25,4,1.0,0.03,10,d20_g2_only_bear<25_D4_R1.0_T0.03_H10,127.2,-16.4,3.03,722,53.3,5.810341677325051,5.999999999999998,-1.4000000000000057,-999.0
512.1,-18.1,3.84,752.0,52.0,-0.2,-0.02,only_broad>50,4,1.0,0.03,10,d20_g2_only_broad>50_D4_R1.0_T0.03_H10,267.8,-18.1,3.63,1101,51.8,12.232779097387175,7.700000000000001,-2.9000000000000057,-999.0
869.7,-18.0,4.62,1019.0,52.4,-0.2,-0.03,none,4,1.0,0.03,10,d20_g3_none_D4_R1.0_T0.03_H10,878.7,-17.6,4.85,1838,50.8,40.13794993604971,7.200000000000001,-3.9000000000000057,-999.0
727.7,-17.6,4.42,893.0,52.6,-0.2,-0.03,skip_30-50,4,1.0,0.03,10,d20_g3_skip_30-50_D4_R1.0_T0.03_H10,592.7,-17.6,4.44,1460,51.4,27.073816919422622,7.200000000000001,-3.3000000000000043,-999.0
668.2,-17.6,4.3,865.0,52.7,-0.2,-0.03,skip_25-50,4,1.0,0.03,10,d20_g3_skip_25-50_D4_R1.0_T0.03_H10,454.2,-17.6,4.24,1377,51.8,20.747304951580485,7.200000000000001,-2.9000000000000057,-999.0
710.4,-16.1,4.43,857.0,53.2,-0.2,-0.03,skip_30-55,4,1.0,0.03,10,d20_g3_skip_30-55_D4_R1.0_T0.03_H10,554.1,-17.6,4.49,1352,52.7,25.310615750045685,7.200000000000001,-2.0,-999.0
655.9,-15.9,4.33,829.0,53.4,-0.2,-0.03,skip_25-55,4,1.0,0.03,10,d20_g3_skip_25-55_D4_R1.0_T0.03_H10,423.4,-17.6,4.3,1269,53.1,19.340398319020647,7.200000000000001,-1.6000000000000014,-999.0
555.6,-15.8,3.86,681.0,52.9,-0.2,-0.03,only_bear<30,4,1.0,0.03,10,d20_g3_only_bear<30_D4_R1.0_T0.03_H10,211.0,-17.6,3.4,825,52.0,9.638224008770328,7.200000000000001,-2.700000000000003,-999.0
531.6,-15.8,3.73,654.0,53.6,-0.2,-0.03,only_bear<25,4,1.0,0.03,10,d20_g3_only_bear<25_D4_R1.0_T0.03_H10,148.9,-17.6,3.17,742,52.7,6.801571350264937,7.200000000000001,-2.0,-999.0
602.4,-18.5,3.97,781.0,52.2,-0.2,-0.03,only_broad>50,4,1.0,0.03,10,d20_g3_only_broad>50_D4_R1.0_T0.03_H10,276.8,-17.6,3.65,1124,51.2,12.643888178329984,7.200000000000001,-3.5,-999.0
1185.7,-17.7,4.67,1065.0,52.0,-0.2,-0.05,none,4,1.0,0.03,10,d20_g5_none_D4_R1.0_T0.03_H10,882.9,-17.8,4.76,1884,50.1,40.329800840489675,7.4,-4.600000000000001,-999.0
1054.3,-16.7,4.51,938.0,52.1,-0.2,-0.05,skip_30-50,4,1.0,0.03,10,d20_g5_skip_30-50_D4_R1.0_T0.03_H10,620.7,-17.8,4.44,1502,50.8,28.352822949022478,7.4,-3.9000000000000057,-999.0
991.2,-17.0,4.39,910.0,52.2,-0.2,-0.05,skip_25-50,4,1.0,0.03,10,d20_g5_skip_25-50_D4_R1.0_T0.03_H10,476.6,-17.8,4.24,1419,51.1,21.770509775260372,7.4,-3.6000000000000014,-999.0
1028.1,-16.0,4.5,901.0,52.4,-0.2,-0.05,skip_30-55,4,1.0,0.03,10,d20_g5_skip_30-55_D4_R1.0_T0.03_H10,562.7,-17.8,4.43,1391,51.5,25.703453316279923,7.4,-3.200000000000003,-999.0
972.4,-15.6,4.39,873.0,52.6,-0.2,-0.05,skip_25-55,4,1.0,0.03,10,d20_g5_skip_25-55_D4_R1.0_T0.03_H10,430.3,-17.8,4.24,1308,51.9,19.65558194774347,7.4,-2.8000000000000043,-999.0
864.6,-15.4,3.91,718.0,52.3,-0.2,-0.05,only_bear<30,4,1.0,0.03,10,d20_g5_only_bear<30_D4_R1.0_T0.03_H10,203.7,-17.8,3.31,842,51.9,9.304768865338938,7.4,-2.8000000000000043,-999.0
841.9,-15.4,3.76,690.0,52.8,-0.2,-0.05,only_bear<25,4,1.0,0.03,10,d20_g5_only_bear<25_D4_R1.0_T0.03_H10,143.0,-17.8,3.06,759,52.6,6.53206650831354,7.4,-2.1000000000000014,-999.0
926.2,-17.0,4.11,825.0,51.8,-0.2,-0.05,only_broad>50,4,1.0,0.03,10,d20_g5_only_broad>50_D4_R1.0_T0.03_H10,306.0,-17.8,3.73,1163,51.1,13.977708752055545,7.4,-3.6000000000000014,-999.0
1406.2,-15.8,5.09,1137.0,53.0,-0.25,,none,4,1.0,0.03,10,d25_gNone_none_D4_R1.0_T0.03_H10,1014.8,-19.1,5.02,1980,51.0,46.35483281564042,8.700000000000001,-3.700000000000003,-999.0
596.7,-15.2,4.22,824.0,52.9,-0.2,-0.02,skip_30-55,4,1.0,0.03,10,d20_g2_skip_30-55_D4_R1.0_T0.03_H10,478.0,-16.4,4.34,1318,53.0,21.834460076740363,5.999999999999998,-1.7000000000000028,-999.0
614.2,-16.8,4.22,860.0,52.3,-0.2,-0.02,skip_30-50,4,1.0,0.03,10,d20_g2_skip_30-50_D4_R1.0_T0.03_H10,516.6,-16.4,4.31,1426,51.8,23.59766124611731,5.999999999999998,-2.9000000000000057,-999.0
1158.1,-16.1,4.77,975.0,53.1,-0.25,,skip_25-50,4,1.0,0.03,10,d25_gNone_skip_25-50_D4_R1.0_T0.03_H10,486.7,-19.1,4.43,1493,51.5,22.23186552165175,8.700000000000001,-3.200000000000003,-999.0
740.9,-16.6,4.44,984.0,52.3,-0.2,-0.02,none,4,1.0,0.03,10,d20_g2_none_D4_R1.0_T0.03_H10,767.5,-16.4,4.76,1797,51.6,35.058468847067424,5.999999999999998,-3.1000000000000014,-999.0
1103.0,-14.3,4.89,927.0,54.3,,-0.03,skip_30-55,4,1.0,0.03,10,dNone_g3_skip_30-55_D4_R1.0_T0.03_H10,671.9,-19.7,4.66,1411,53.1,30.691576831719352,9.299999999999999,-1.6000000000000014,-999.0
1042.9,-13.9,4.77,899.0,54.5,,-0.03,skip_25-55,4,1.0,0.03,10,dNone_g3_skip_25-55_D4_R1.0_T0.03_H10,526.4,-19.7,4.44,1326,53.5,24.04531335647725,9.299999999999999,-1.2000000000000028,-999.0
919.6,-13.2,4.39,746.0,54.7,,-0.03,only_bear<30,4,1.0,0.03,10,dNone_g3_only_bear<30_D4_R1.0_T0.03_H10,279.3,-19.7,3.71,866,53.3,12.758085145258544,9.299999999999999,-1.4000000000000057,-999.0
892.1,-13.2,4.24,717.0,55.4,,-0.03,only_bear<25,4,1.0,0.03,10,dNone_g3_only_bear<25_D4_R1.0_T0.03_H10,207.8,-19.7,3.45,781,54.0,9.492051891101774,9.299999999999999,-0.7000000000000028,-999.0
965.2,-16.5,4.41,845.0,53.1,,-0.03,only_broad>50,4,1.0,0.03,10,dNone_g3_only_broad>50_D4_R1.0_T0.03_H10,306.8,-19.7,3.79,1163,51.4,14.014251781472687,9.299999999999999,-3.3000000000000043,-999.0
2130.8,-17.0,5.13,1161.0,53.4,,-0.05,none,4,1.0,0.03,10,dNone_g5_none_D4_R1.0_T0.03_H10,1338.4,-19.9,5.14,1979,50.7,61.13648821487302,9.499999999999998,-4.0,-999.0
1836.9,-16.5,4.91,1027.0,53.5,,-0.05,skip_30-50,4,1.0,0.03,10,dNone_g5_skip_30-50_D4_R1.0_T0.03_H10,799.6,-19.9,4.73,1577,51.3,36.52475790243012,9.499999999999998,-3.4000000000000057,-999.0
1759.5,-16.8,4.8,999.0,53.5,,-0.05,skip_25-50,4,1.0,0.03,10,dNone_g5_skip_25-50_D4_R1.0_T0.03_H10,630.0,-19.9,4.51,1492,51.5,28.777635665996716,9.499999999999998,-3.200000000000003,-999.0
1797.0,-14.8,4.89,988.0,53.8,,-0.05,skip_30-55,4,1.0,0.03,10,dNone_g5_skip_30-55_D4_R1.0_T0.03_H10,714.3,-19.9,4.7,1459,52.1,32.6283573908277,9.499999999999998,-2.6000000000000014,-999.0
1730.3,-15.5,4.78,959.0,53.9,,-0.05,skip_25-55,4,1.0,0.03,10,dNone_g5_skip_25-55_D4_R1.0_T0.03_H10,560.8,-19.9,4.49,1374,52.4,25.616663621414215,9.499999999999998,-2.3000000000000043,-999.0
1594.6,-14.4,4.36,799.0,54.5,,-0.05,only_bear<30,4,1.0,0.03,10,dNone_g5_only_bear<30_D4_R1.0_T0.03_H10,280.3,-19.9,3.69,892,53.3,12.803763932029966,9.499999999999998,-1.4000000000000057,-999.0
1566.8,-14.4,4.21,770.0,55.1,,-0.05,only_bear<25,4,1.0,0.03,10,dNone_g5_only_bear<25_D4_R1.0_T0.03_H10,208.6,-19.9,3.43,807,53.9,9.52859492051891,9.499999999999998,-0.8000000000000043,-999.0
1643.2,-17.3,4.42,904.0,52.7,,-0.05,only_broad>50,4,1.0,0.03,10,dNone_g5_only_broad>50_D4_R1.0_T0.03_H10,327.1,-19.9,3.83,1209,50.8,14.94153115293258,9.499999999999998,-3.9000000000000057,-999.0
1203.8,-17.4,4.75,1086.0,52.0,-0.2,,none,4,1.0,0.03,10,d20_gNone_none_D4_R1.0_T0.03_H10,835.2,-17.3,4.82,1916,49.9,38.15092271149279,6.9,-4.800000000000004,-999.0
1077.0,-16.4,4.58,957.0,52.0,-0.2,,skip_30-50,4,1.0,0.03,10,d20_gNone_skip_30-50_D4_R1.0_T0.03_H10,582.6,-17.0,4.48,1531,50.2,26.61246117303125,6.6,-4.5,-999.0
1018.6,-16.7,4.46,930.0,52.0,-0.2,,skip_25-50,4,1.0,0.03,10,d20_gNone_skip_25-50_D4_R1.0_T0.03_H10,449.5,-17.0,4.27,1448,50.3,20.5326146537548,6.6,-4.400000000000006,-999.0
1045.9,-15.7,4.55,920.0,52.3,-0.2,,skip_30-55,4,1.0,0.03,10,d20_gNone_skip_30-55_D4_R1.0_T0.03_H10,513.5,-17.0,4.44,1420,50.9,23.456057007125892,6.6,-3.8000000000000043,-999.0
996.2,-15.4,4.44,893.0,52.4,-0.2,,skip_25-55,4,1.0,0.03,10,d20_gNone_skip_25-55_D4_R1.0_T0.03_H10,393.9,-17.0,4.23,1337,51.2,17.99287410926366,6.6,-3.5,-999.0
888.6,-15.1,3.95,732.0,52.0,-0.2,,only_bear<30,4,1.0,0.03,10,d20_gNone_only_bear<30_D4_R1.0_T0.03_H10,185.0,-17.0,3.28,856,50.8,8.45057555271332,6.6,-3.9000000000000057,-999.0
867.8,-15.1,3.8,705.0,52.2,-0.2,,only_bear<25,4,1.0,0.03,10,d20_gNone_only_bear<25_D4_R1.0_T0.03_H10,129.5,-17.0,3.01,773,51.2,5.915402886899324,6.6,-3.5,-999.0
961.9,-16.7,4.21,844.0,51.8,-0.2,,only_broad>50,4,1.0,0.03,10,d20_gNone_only_broad>50_D4_R1.0_T0.03_H10,302.4,-17.0,3.79,1192,50.6,13.813265119678423,6.6,-4.100000000000001,-999.0
1212.6,-15.8,4.89,1003.0,53.0,-0.25,,skip_30-50,4,1.0,0.03,10,d25_gNone_skip_30-50_D4_R1.0_T0.03_H10,618.6,-19.1,4.67,1578,51.3,28.25689749680249,8.700000000000001,-3.4000000000000057,-999.0
1175.6,-14.6,4.84,965.0,53.4,-0.25,,skip_30-55,4,1.0,0.03,10,d25_gNone_skip_30-55_D4_R1.0_T0.03_H10,530.5,-19.1,4.58,1462,52.1,24.23259638224009,8.700000000000001,-2.6000000000000014,-999.0
916.2,-15.4,4.75,905.0,54.1,-0.3,-0.03,skip_30-55,4,1.0,0.03,10,d30_g3_skip_30-55_D4_R1.0_T0.03_H10,633.7,-19.7,4.64,1394,53.1,28.946647177050984,9.299999999999999,-1.6000000000000014,-999.0
1114.6,-15.5,4.64,913.0,53.3,-0.25,-0.05,skip_25-55,4,1.0,0.03,10,d25_g5_skip_25-55_D4_R1.0_T0.03_H10,425.6,-19.9,4.29,1340,52.2,19.44089164991778,9.499999999999998,-2.5,-999.0
981.6,-14.8,4.03,728.0,54.0,-0.25,-0.05,only_bear<25,4,1.0,0.03,10,d25_g5_only_bear<25_D4_R1.0_T0.03_H10,143.6,-19.9,3.17,784,53.3,6.559473780376393,9.499999999999998,-1.4000000000000057,-999.0
1080.5,-16.8,4.42,862.0,52.4,-0.25,-0.05,only_broad>50,4,1.0,0.03,10,d25_g5_only_broad>50_D4_R1.0_T0.03_H10,329.2,-19.9,3.86,1187,51.1,15.037456605152569,9.499999999999998,-3.6000000000000014,-999.0
1543.3,-15.5,5.1,1156.0,53.0,-0.3,,none,4,1.0,0.03,10,d30_gNone_none_D4_R1.0_T0.03_H10,1227.8,-19.1,5.04,1993,50.9,56.084414397953594,8.700000000000001,-3.8000000000000043,-999.0
1296.0,-16.1,4.92,1022.0,53.0,-0.3,,skip_30-50,4,1.0,0.03,10,d30_gNone_skip_30-50_D4_R1.0_T0.03_H10,769.8,-19.1,4.7,1591,51.3,35.1635300566417,8.700000000000001,-3.4000000000000057,-999.0
1222.7,-16.4,4.8,994.0,53.0,-0.3,,skip_25-50,4,1.0,0.03,10,d30_gNone_skip_25-50_D4_R1.0_T0.03_H10,610.2,-19.1,4.47,1506,51.5,27.873195687922532,8.700000000000001,-3.200000000000003,-999.0
1246.2,-14.9,4.86,983.0,53.4,-0.3,,skip_30-55,4,1.0,0.03,10,d30_gNone_skip_30-55_D4_R1.0_T0.03_H10,663.1,-19.1,4.6,1475,52.1,30.28960350813083,8.700000000000001,-2.6000000000000014,-999.0
1186.0,-15.1,4.74,955.0,53.5,-0.3,,skip_25-55,4,1.0,0.03,10,d30_gNone_skip_25-55_D4_R1.0_T0.03_H10,523.1,-19.1,4.36,1390,52.3,23.894573360131556,8.700000000000001,-2.4000000000000057,-999.0
1042.8,-14.9,4.33,790.0,53.4,-0.3,,only_bear<30,4,1.0,0.03,10,d30_gNone_only_bear<30_D4_R1.0_T0.03_H10,239.1,-19.1,3.58,895,52.3,10.921797917047323,8.700000000000001,-2.4000000000000057,-999.0
1019.5,-14.9,4.16,762.0,53.7,-0.3,,only_bear<25,4,1.0,0.03,10,d30_gNone_only_bear<25_D4_R1.0_T0.03_H10,176.9,-19.1,3.29,810,52.7,8.080577379864792,8.700000000000001,-2.0,-999.0
1123.0,-16.4,4.48,902.0,52.7,-0.3,,only_broad>50,4,1.0,0.03,10,d30_gNone_only_broad>50_D4_R1.0_T0.03_H10,356.9,-19.1,3.9,1230,51.3,16.302758998720996,8.700000000000001,-3.4000000000000057,-999.0
1008.8,-17.3,4.85,1037.0,53.3,-0.3,-0.02,none,4,1.0,0.03,10,d30_g2_none_D4_R1.0_T0.03_H10,960.5,-19.4,5.03,1856,52.0,43.87447469395213,8.999999999999998,-2.700000000000003,-999.0
829.5,-17.0,4.6,909.0,53.2,-0.3,-0.02,skip_30-50,4,1.0,0.03,10,d30_g2_skip_30-50_D4_R1.0_T0.03_H10,614.3,-19.4,4.53,1472,52.1,28.060478713685367,8.999999999999998,-2.6000000000000014,-999.0
782.7,-17.0,4.52,882.0,53.4,-0.3,-0.02,skip_25-50,4,1.0,0.03,10,d30_g2_skip_25-50_D4_R1.0_T0.03_H10,509.7,-19.4,4.37,1391,52.6,23.282477617394484,8.999999999999998,-2.1000000000000014,-999.0
797.8,-15.6,4.57,872.0,53.7,-0.3,-0.02,skip_30-55,4,1.0,0.03,10,d30_g2_skip_30-55_D4_R1.0_T0.03_H10,544.3,-19.4,4.48,1361,53.1,24.86296363968573,8.999999999999998,-1.6000000000000014,-999.0
757.7,-15.3,4.49,845.0,54.0,-0.3,-0.02,skip_25-55,4,1.0,0.03,10,d30_g2_skip_25-55_D4_R1.0_T0.03_H10,450.0,-19.4,4.33,1280,53.7,20.555454047140508,8.999999999999998,-1.0,-999.0
639.0,-14.7,4.01,696.0,53.6,-0.3,-0.02,only_bear<30,4,1.0,0.03,10,d30_g2_only_bear<30_D4_R1.0_T0.03_H10,205.3,-19.4,3.41,832,52.8,9.377854924173215,8.999999999999998,-1.9000000000000057,-999.0
621.7,-14.7,3.9,669.0,54.4,-0.3,-0.02,only_bear<25,4,1.0,0.03,10,d30_g2_only_bear<25_D4_R1.0_T0.03_H10,160.6,-19.4,3.22,751,53.7,7.3360131554905905,8.999999999999998,-1.0,-999.0
353.6,-7.5,4.6,599.0,60.8,-0.25,-0.02,skip_25-50,4,1.5,0.02,7,d25_g2_skip_25-50_D4_R1.5_T0.02_H7,348.9,-8.5,4.87,988,60.4,15.937328704549609,-1.9000000000000004,5.699999999999996,-999.0
1156.2,-17.2,5.01,1073.0,53.4,-0.3,-0.03,none,4,1.0,0.03,10,d30_g3_none_D4_R1.0_T0.03_H10,1109.8,-19.7,5.13,1897,51.4,50.69431755892564,9.299999999999999,-3.3000000000000043,-999.0
949.4,-16.8,4.77,942.0,53.6,-0.3,-0.03,skip_30-50,4,1.0,0.03,10,d30_g3_skip_30-50_D4_R1.0_T0.03_H10,707.4,-19.7,4.67,1505,52.0,32.31317376210488,9.299999999999999,-2.700000000000003,-999.0
882.6,-16.8,4.65,914.0,53.7,-0.3,-0.03,skip_25-50,4,1.0,0.03,10,d30_g3_skip_25-50_D4_R1.0_T0.03_H10,555.2,-19.7,4.45,1420,52.3,25.36086241549425,9.299999999999999,-2.4000000000000057,-999.0
1001.5,-14.8,4.19,756.0,53.5,-0.25,-0.05,only_bear<30,4,1.0,0.03,10,d25_g5_only_bear<30_D4_R1.0_T0.03_H10,200.2,-19.9,3.43,869,52.7,9.144893111638956,9.499999999999998,-2.0,-999.0
1162.5,-14.8,4.76,942.0,53.2,-0.25,-0.05,skip_30-55,4,1.0,0.03,10,d25_g5_skip_30-55_D4_R1.0_T0.03_H10,547.7,-19.9,4.5,1425,51.9,25.018271514708573,9.499999999999998,-2.8000000000000043,-999.0
1130.8,-14.8,4.71,936.0,53.5,-0.25,,skip_25-55,4,1.0,0.03,10,d25_gNone_skip_25-55_D4_R1.0_T0.03_H10,414.8,-19.1,4.34,1377,52.4,18.94756075278641,8.700000000000001,-2.3000000000000043,-999.0
1138.1,-16.8,4.68,952.0,52.9,-0.25,-0.05,skip_25-50,4,1.0,0.03,10,d25_g5_skip_25-50_D4_R1.0_T0.03_H10,487.1,-19.9,4.33,1456,51.4,22.250137036360318,9.499999999999998,-3.3000000000000043,-999.0
1013.2,-14.6,4.27,773.0,53.4,-0.25,,only_bear<30,4,1.0,0.03,10,d25_gNone_only_bear<30_D4_R1.0_T0.03_H10,198.4,-19.1,3.49,886,52.4,9.062671295450393,8.700000000000001,-2.3000000000000043,-999.0
994.0,-14.6,4.1,744.0,53.7,-0.25,,only_bear<25,4,1.0,0.03,10,d25_gNone_only_bear<25_D4_R1.0_T0.03_H10,143.7,-19.1,3.2,801,52.8,6.564041659053535,8.700000000000001,-1.9000000000000057,-999.0
1100.8,-16.1,4.5,885.0,52.7,-0.25,,only_broad>50,4,1.0,0.03,10,d25_gNone_only_broad>50_D4_R1.0_T0.03_H10,329.2,-19.1,3.96,1224,51.4,15.037456605152569,8.700000000000001,-3.3000000000000043,-999.0
904.2,-16.7,4.78,1025.0,53.1,-0.25,-0.02,none,4,1.0,0.03,10,d25_g2_none_D4_R1.0_T0.03_H10,839.7,-18.5,4.96,1844,51.9,38.35647725196419,8.1,-2.8000000000000043,-999.0
757.7,-16.5,4.52,897.0,53.0,-0.25,-0.02,skip_30-50,4,1.0,0.03,10,d25_g2_skip_30-50_D4_R1.0_T0.03_H10,532.5,-18.5,4.45,1460,52.0,24.323953955782937,8.1,-2.700000000000003,-999.0
719.5,-16.5,4.43,870.0,53.2,-0.25,-0.02,skip_25-50,4,1.0,0.03,10,d25_g2_skip_25-50_D4_R1.0_T0.03_H10,439.9,-18.5,4.3,1379,52.4,20.094098300749135,8.1,-2.3000000000000043,-999.0
731.8,-15.0,4.49,860.0,53.5,-0.25,-0.02,skip_30-55,4,1.0,0.03,10,d25_g2_skip_30-55_D4_R1.0_T0.03_H10,470.5,-18.5,4.41,1349,53.0,21.49186917595469,8.1,-1.7000000000000028,-999.0
699.1,-14.8,4.4,833.0,53.8,-0.25,-0.02,skip_25-55,4,1.0,0.03,10,d25_g2_skip_25-55_D4_R1.0_T0.03_H10,387.0,-18.5,4.27,1268,53.5,17.67769048054084,8.1,-1.2000000000000028,-999.0
593.9,-14.1,3.9,684.0,53.2,-0.25,-0.02,only_bear<30,4,1.0,0.03,10,d25_g2_only_bear<30_D4_R1.0_T0.03_H10,169.1,-18.5,3.31,823,52.6,7.724282843047689,8.1,-2.1000000000000014,-999.0
579.7,-14.1,3.8,657.0,54.0,-0.25,-0.02,only_bear<25,4,1.0,0.03,10,d25_g2_only_bear<25_D4_R1.0_T0.03_H10,129.7,-18.5,3.14,742,53.5,5.924538644253609,8.1,-1.2000000000000028,-999.0
668.2,-17.8,4.16,784.0,52.7,-0.25,-0.02,only_broad>50,4,1.0,0.03,10,d25_g2_only_broad>50_D4_R1.0_T0.03_H10,300.9,-18.5,3.81,1123,52.0,13.744746939521285,8.1,-2.700000000000003,-999.0
1039.9,-17.3,4.94,1061.0,53.3,-0.25,-0.03,none,4,1.0,0.03,10,d25_g3_none_D4_R1.0_T0.03_H10,950.0,-19.7,5.03,1887,51.2,43.39484743285219,9.299999999999999,-3.5,-999.0
874.4,-17.0,4.7,930.0,53.4,-0.25,-0.03,skip_30-50,4,1.0,0.03,10,d25_g3_skip_30-50_D4_R1.0_T0.03_H10,600.2,-19.7,4.55,1495,51.8,27.4164078202083,9.299999999999999,-2.9000000000000057,-999.0
821.2,-17.0,4.58,902.0,53.5,-0.25,-0.03,skip_25-50,4,1.0,0.03,10,d25_g3_skip_25-50_D4_R1.0_T0.03_H10,468.2,-19.7,4.34,1410,52.1,21.386807966380413,9.299999999999999,-2.6000000000000014,-999.0
