avg_xirr,avg_dd,avg_sharpe,avg_trades,avg_win_rate,bucket,down_days,rvol,trail,hold,label,holdout_xirr,holdout_dd,holdout_sharpe,holdout_trades,holdout_wr
106.0,-19.2,1.6,132.0,51.2,25-30%,3,1.0,0.05,10,25-30%_D3_R1.0_T0.05_H10,107.6,-16.8,1.59,184,57.1
136.2,-11.4,1.91,104.0,58.8,>30%,3,1.0,0.05,10,>30%_D3_R1.0_T0.05_H10,85.1,-16.9,1.59,112,54.5
80.5,-16.9,1.42,80.0,55.2,25-30%,4,1.5,0.05,10,25-30%_D4_R1.5_T0.05_H10,95.6,-9.4,1.59,115,61.7
165.8,-48.6,1.93,1264.0,48.0,max_10%,3,1.0,0.05,5,max_10%_D3_R1.0_T0.05_H5,97.2,-56.7,1.58,2237,45.9
122.1,-10.7,1.88,84.0,61.2,>30%,3,1.5,0.05,10,>30%_D3_R1.5_T0.05_H10,77.3,-12.3,1.58,91,59.3
19.0,-7.8,1.23,54.0,50.9,0-5%,4,2.0,0.03,5,0-5%_D4_R2.0_T0.03_H5,30.1,-8.3,1.57,116,50.9
43.6,-15.8,1.03,76.0,52.9,25-30%,3,2.0,0.05,5,25-30%_D3_R2.0_T0.05_H5,64.6,-14.2,1.57,117,60.7
78.1,-4.6,1.9,69.0,70.8,>30%,4,1.5,0.02,7,>30%_D4_R1.5_T0.02_H7,55.8,-6.7,1.57,76,69.7
60.2,-12.1,1.49,54.0,56.2,>30%,5,1.5,0.05,5,>30%_D5_R1.5_T0.05_H5,60.1,-11.8,1.56,64,64.1
135.1,-42.3,1.75,679.0,46.8,5-10%,3,1.5,0.05,7,5-10%_D3_R1.5_T0.05_H7,87.3,-55.7,1.55,1248,46.4
18.4,-10.2,1.02,96.0,44.0,0-5%,4,1.5,0.03,5,0-5%_D4_R1.5_T0.03_H5,36.2,-8.3,1.55,205,46.3
188.3,-29.1,2.01,624.0,49.8,0-5%,3,1.0,0.05,7,0-5%_D3_R1.0_T0.05_H7,82.0,-27.5,1.55,1189,47.7
50.3,-15.8,1.05,76.0,51.8,25-30%,3,2.0,0.05,7,25-30%_D3_R2.0_T0.05_H7,72.4,-14.2,1.55,117,60.7
104.4,-7.6,1.95,88.0,68.4,>30%,4,1.0,0.03,10,>30%_D4_R1.0_T0.03_H10,61.5,-14.3,1.55,97,57.7
76.2,-10.3,1.66,71.0,54.9,>30%,5,1.0,0.05,5,>30%_D5_R1.0_T0.05_H5,68.7,-12.5,1.55,84,56.0
92.5,-7.6,2.03,88.0,68.4,>30%,4,1.0,0.03,5,>30%_D4_R1.0_T0.03_H5,61.8,-14.3,1.55,97,57.7
62.9,-3.6,1.79,54.0,73.6,>30%,5,1.5,0.02,5,>30%_D5_R1.5_T0.02_H5,51.1,-3.9,1.55,64,70.3
63.7,-3.6,1.79,54.0,73.6,>30%,5,1.5,0.02,10,>30%_D5_R1.5_T0.02_H10,52.3,-3.9,1.54,64,70.3
99.5,-7.6,2.01,88.0,68.4,>30%,4,1.0,0.03,7,>30%_D4_R1.0_T0.03_H7,63.7,-14.3,1.54,97,57.7
46.5,-12.1,1.35,93.0,52.2,20-25%,4,2.0,0.05,7,20-25%_D4_R2.0_T0.05_H7,62.7,-11.1,1.54,167,54.5
23.7,-3.3,1.57,69.0,59.8,0-5%,5,1.0,0.02,7,0-5%_D5_R1.0_T0.02_H7,26.3,-5.3,1.53,148,53.4
73.1,-19.2,1.61,132.0,53.2,25-30%,3,1.0,0.05,5,25-30%_D3_R1.0_T0.05_H5,63.6,-16.8,1.53,184,58.2
25.0,-3.3,1.59,69.0,58.9,0-5%,5,1.0,0.02,10,0-5%_D5_R1.0_T0.02_H10,27.2,-5.3,1.53,148,52.0
98.0,-6.0,1.9,71.0,68.5,>30%,5,1.0,0.03,10,>30%_D5_R1.0_T0.03_H10,59.9,-9.9,1.53,84,54.8
87.3,-6.0,2.02,71.0,68.5,>30%,5,1.0,0.03,5,>30%_D5_R1.0_T0.03_H5,60.2,-9.9,1.52,84,54.8
71.5,-4.3,1.83,58.0,72.7,25-30%,5,1.5,0.02,10,25-30%_D5_R1.5_T0.02_H10,86.7,-2.4,1.52,87,71.3
47.1,-12.0,1.3,93.0,51.7,20-25%,4,2.0,0.05,10,20-25%_D4_R2.0_T0.05_H10,61.1,-11.0,1.52,167,53.3
64.2,-3.6,1.78,54.0,73.6,>30%,5,1.5,0.02,7,>30%_D5_R1.5_T0.02_H7,53.2,-3.9,1.52,64,70.3
85.2,-15.7,1.49,100.0,54.9,25-30%,3,1.5,0.05,10,25-30%_D3_R1.5_T0.05_H10,89.8,-14.2,1.52,141,59.6
100.4,-6.4,2.0,84.0,70.9,>30%,3,1.5,0.03,7,>30%_D3_R1.5_T0.03_H7,46.9,-11.3,1.51,91,63.7
106.4,-6.4,1.95,84.0,70.9,>30%,3,1.5,0.03,10,>30%_D3_R1.5_T0.03_H10,46.1,-11.3,1.51,91,63.7
93.2,-6.0,1.98,71.0,68.5,>30%,5,1.0,0.03,7,>30%_D5_R1.0_T0.03_H7,62.1,-9.9,1.51,84,54.8
77.3,-16.6,1.79,175.0,53.5,20-25%,3,1.5,0.05,7,20-25%_D3_R1.5_T0.05_H7,65.5,-16.9,1.5,298,50.7
93.2,-6.4,2.0,84.0,70.9,>30%,3,1.5,0.03,5,>30%_D3_R1.5_T0.03_H5,45.8,-11.3,1.5,91,63.7
149.1,-40.1,1.82,469.0,46.1,5-10%,3,2.0,0.05,10,5-10%_D3_R2.0_T0.05_H10,87.8,-62.1,1.5,919,45.0
14.3,-12.1,1.02,54.0,53.6,0-5%,4,2.0,0.05,5,0-5%_D4_R2.0_T0.05_H5,26.0,-15.7,1.5,116,55.2
63.2,-4.3,1.65,47.0,70.8,25-30%,5,2.0,0.02,10,25-30%_D5_R2.0_T0.02_H10,84.0,-2.4,1.49,74,71.6
82.4,-17.1,1.7,175.0,52.0,20-25%,3,1.5,0.05,10,20-25%_D3_R1.5_T0.05_H10,68.1,-17.3,1.48,298,48.7
48.3,-23.4,1.36,228.0,47.3,0-5%,4,1.0,0.05,10,0-5%_D4_R1.0_T0.05_H10,57.8,-22.7,1.47,465,49.5
78.8,-10.3,1.66,71.0,54.0,>30%,5,1.0,0.05,7,>30%_D5_R1.0_T0.05_H7,63.2,-12.5,1.46,84,53.6
40.9,-22.3,1.5,204.0,53.0,5-10%,5,1.5,0.05,7,5-10%_D5_R1.5_T0.05_H7,44.4,-35.9,1.46,438,51.6
30.0,-15.0,1.56,204.0,51.3,5-10%,5,1.5,0.03,5,5-10%_D5_R1.5_T0.03_H5,34.8,-19.9,1.46,438,47.3
89.5,-10.3,1.63,71.0,54.0,>30%,5,1.0,0.05,10,>30%_D5_R1.0_T0.05_H10,64.3,-12.5,1.45,84,53.6
62.6,-12.1,1.49,54.0,55.0,>30%,5,1.5,0.05,7,>30%_D5_R1.5_T0.05_H7,54.8,-11.8,1.45,64,60.9
65.6,-16.2,1.71,175.0,53.7,20-25%,3,1.5,0.05,5,20-25%_D3_R1.5_T0.05_H5,55.6,-16.0,1.45,298,51.3
122.9,-40.7,1.78,588.0,47.7,max_10%,3,2.0,0.05,7,max_10%_D3_R2.0_T0.05_H7,71.4,-63.1,1.44,1138,46.9
72.5,-12.1,1.48,54.0,55.0,>30%,5,1.5,0.05,10,>30%_D5_R1.5_T0.05_H10,57.0,-11.8,1.44,64,60.9
57.4,-15.6,1.58,133.0,52.2,20-25%,5,1.0,0.05,5,20-25%_D5_R1.0_T0.05_H5,51.6,-14.7,1.43,210,50.5
54.9,-15.8,0.96,76.0,49.5,25-30%,3,2.0,0.05,10,25-30%_D3_R2.0_T0.05_H10,80.4,-14.2,1.43,117,57.3
68.0,-15.9,1.55,133.0,51.2,20-25%,5,1.0,0.05,7,20-25%_D5_R1.0_T0.05_H7,65.7,-14.7,1.41,210,49.5
102.9,-46.6,1.6,986.0,47.4,5-10%,3,1.0,0.05,5,5-10%_D3_R1.0_T0.05_H5,80.4,-56.8,1.41,1751,45.4
30.8,-23.6,1.08,228.0,47.9,0-5%,4,1.0,0.05,7,0-5%_D4_R1.0_T0.05_H7,52.4,-20.6,1.41,465,51.6
74.5,-6.7,1.87,69.0,69.4,>30%,4,1.5,0.03,5,>30%_D4_R1.5_T0.03_H5,45.9,-11.3,1.41,76,60.5
85.3,-6.7,1.81,69.0,69.4,>30%,4,1.5,0.03,10,>30%_D4_R1.5_T0.03_H10,46.2,-11.3,1.41,76,60.5
64.5,-28.7,1.68,381.0,52.0,max_10%,5,1.0,0.05,7,max_10%_D5_R1.0_T0.05_H7,56.6,-46.4,1.41,765,50.8
81.1,-6.7,1.86,69.0,69.4,>30%,4,1.5,0.03,7,>30%_D4_R1.5_T0.03_H7,47.6,-11.3,1.4,76,60.5
60.1,-2.5,1.82,63.0,76.0,>30%,3,2.0,0.02,5,>30%_D3_R2.0_T0.02_H5,33.6,-3.9,1.4,63,69.8
71.6,-5.3,1.64,54.0,70.9,>30%,5,1.5,0.03,10,>30%_D5_R1.5_T0.03_H10,45.0,-6.9,1.39,64,59.4
62.4,-5.3,1.74,54.0,70.9,>30%,5,1.5,0.03,5,>30%_D5_R1.5_T0.03_H5,44.7,-6.9,1.39,64,59.4
20.7,-3.6,1.5,69.0,59.4,0-5%,5,1.0,0.02,5,0-5%_D5_R1.0_T0.02_H5,22.7,-6.1,1.39,148,52.0
9.0,-3.4,0.91,23.0,56.6,0-5%,5,1.5,0.03,10,0-5%_D5_R1.5_T0.03_H10,16.6,-4.4,1.38,48,66.7
67.7,-5.3,1.71,54.0,70.9,>30%,5,1.5,0.03,7,>30%_D5_R1.5_T0.03_H7,46.5,-6.9,1.38,64,59.4
56.1,-3.0,1.72,53.0,74.7,>30%,4,2.0,0.02,5,>30%_D4_R2.0_T0.02_H5,32.6,-3.9,1.37,56,69.6
55.9,-23.8,1.7,137.0,55.7,5-10%,5,2.0,0.05,10,5-10%_D5_R2.0_T0.05_H10,45.2,-38.6,1.37,296,50.3
61.2,-2.5,1.8,63.0,76.0,>30%,3,2.0,0.02,10,>30%_D3_R2.0_T0.02_H10,34.4,-3.9,1.37,63,69.8
59.3,-35.1,1.35,719.0,49.5,max_10%,4,1.0,0.05,5,max_10%_D4_R1.0_T0.05_H5,64.9,-45.8,1.36,1359,47.8
57.1,-3.0,1.7,53.0,74.7,>30%,4,2.0,0.02,10,>30%_D4_R2.0_T0.02_H10,33.4,-3.9,1.35,56,69.6
84.6,-34.2,1.68,243.0,50.6,5-10%,4,2.0,0.05,10,5-10%_D4_R2.0_T0.05_H10,60.6,-57.0,1.35,516,46.7
51.7,-28.9,1.5,336.0,52.6,5-10%,5,1.0,0.05,7,5-10%_D5_R1.0_T0.05_H7,48.1,-41.6,1.35,676,50.7
63.9,-35.5,1.37,380.0,48.2,5-10%,4,1.5,0.05,7,5-10%_D4_R1.5_T0.05_H7,55.0,-53.5,1.35,750,47.3
61.7,-2.5,1.79,63.0,76.0,>30%,3,2.0,0.02,7,>30%_D3_R2.0_T0.02_H7,35.3,-3.9,1.35,63,69.8
44.4,-12.3,1.36,121.0,53.9,20-25%,3,2.0,0.05,7,20-25%_D3_R2.0_T0.05_H7,53.3,-14.2,1.34,216,53.7
75.9,-15.9,1.46,133.0,51.2,20-25%,5,1.0,0.05,10,20-25%_D5_R1.0_T0.05_H10,70.5,-14.7,1.34,210,49.5
8.2,-3.4,0.9,23.0,60.2,0-5%,5,1.5,0.03,7,0-5%_D5_R1.5_T0.03_H7,15.0,-3.3,1.33,48,70.8
95.1,-37.3,1.56,469.0,47.0,5-10%,3,2.0,0.05,7,5-10%_D3_R2.0_T0.05_H7,61.2,-54.0,1.33,919,46.4
57.6,-3.0,1.7,53.0,74.7,>30%,4,2.0,0.02,7,>30%_D4_R2.0_T0.02_H7,34.3,-3.9,1.33,56,69.6
38.2,-11.7,1.34,121.0,53.9,20-25%,3,2.0,0.05,5,20-25%_D3_R2.0_T0.05_H5,45.0,-13.2,1.33,216,53.7
35.9,-21.2,1.57,137.0,54.9,5-10%,5,2.0,0.05,7,5-10%_D5_R2.0_T0.05_H7,33.4,-33.6,1.32,296,51.0
44.6,-12.5,1.25,121.0,51.7,20-25%,3,2.0,0.05,10,20-25%_D3_R2.0_T0.05_H10,51.2,-14.6,1.31,216,50.9
40.6,-12.6,1.28,94.0,49.6,20-25%,5,1.5,0.05,5,20-25%_D5_R1.5_T0.05_H5,43.8,-12.2,1.31,165,50.3
28.1,-14.6,1.52,137.0,49.5,5-10%,5,2.0,0.03,7,5-10%_D5_R2.0_T0.03_H7,28.6,-25.1,1.31,296,47.3
54.7,-8.2,1.49,53.0,57.9,>30%,4,2.0,0.05,5,>30%_D4_R2.0_T0.05_H5,38.1,-9.0,1.3,56,58.9
42.3,-1.9,1.56,41.0,74.3,>30%,5,2.0,0.02,5,>30%_D5_R2.0_T0.02_H5,30.2,-3.1,1.3,46,67.4
113.2,-25.8,1.73,308.0,50.5,0-5%,3,1.5,0.05,10,0-5%_D3_R1.5_T0.05_H10,51.5,-31.9,1.29,613,49.4
65.9,-8.2,1.52,53.0,57.9,>30%,4,2.0,0.05,7,>30%_D4_R2.0_T0.05_H7,47.4,-9.0,1.28,56,58.9
42.8,-1.9,1.56,41.0,74.3,>30%,5,2.0,0.02,10,>30%_D5_R2.0_T0.02_H10,31.0,-3.1,1.28,46,67.4
21.4,-5.0,1.33,69.0,54.7,0-5%,5,1.0,0.03,10,0-5%_D5_R1.0_T0.03_H10,25.3,-8.2,1.27,148,51.4
31.7,-14.9,1.4,162.0,48.7,0-5%,3,2.0,0.03,5,0-5%_D3_R2.0_T0.03_H5,29.9,-14.1,1.27,327,45.9
74.4,-8.2,1.51,53.0,57.9,>30%,4,2.0,0.05,10,>30%_D4_R2.0_T0.05_H10,45.5,-9.0,1.27,56,58.9
46.6,-12.5,1.24,94.0,47.5,20-25%,5,1.5,0.05,7,20-25%_D5_R1.5_T0.05_H7,55.0,-12.5,1.27,165,47.9
43.2,-1.9,1.55,41.0,74.3,>30%,5,2.0,0.02,7,>30%_D5_R2.0_T0.02_H7,31.8,-3.1,1.26,46,67.4
25.8,-13.5,1.5,137.0,51.7,5-10%,5,2.0,0.03,5,5-10%_D5_R2.0_T0.03_H5,26.3,-21.5,1.25,296,47.3
8.3,-2.5,0.97,23.0,57.4,0-5%,5,1.5,0.02,7,0-5%_D5_R1.5_T0.02_H7,12.4,-3.9,1.24,48,62.5
19.0,-4.8,1.24,69.0,53.6,0-5%,5,1.0,0.03,7,0-5%_D5_R1.0_T0.03_H7,23.7,-8.2,1.23,148,54.1
29.0,-14.8,1.52,137.0,50.0,5-10%,5,2.0,0.03,10,5-10%_D5_R2.0_T0.03_H10,26.9,-27.5,1.21,296,47.3
48.9,-13.5,1.19,94.0,47.5,20-25%,5,1.5,0.05,10,20-25%_D5_R1.5_T0.05_H10,59.4,-12.4,1.2,165,47.9
54.9,-9.5,1.52,63.0,59.0,>30%,3,2.0,0.05,5,>30%_D3_R2.0_T0.05_H5,33.6,-11.1,1.2,63,57.1
8.4,-2.6,0.94,23.0,54.6,0-5%,5,1.5,0.02,10,0-5%_D5_R1.5_T0.02_H10,12.7,-4.2,1.19,48,58.3
32.9,-19.1,1.57,151.0,61.4,max_10%,5,2.0,0.05,5,max_10%_D5_R2.0_T0.05_H5,27.4,-32.5,1.19,325,52.0
68.1,-9.5,1.56,63.0,59.0,>30%,3,2.0,0.05,7,>30%_D3_R2.0_T0.05_H7,42.6,-11.1,1.19,63,57.1
7.4,-2.5,0.89,23.0,55.5,0-5%,5,1.5,0.02,5,0-5%_D5_R1.5_T0.02_H5,11.1,-3.9,1.18,48,58.3
76.3,-9.5,1.53,63.0,59.0,>30%,3,2.0,0.05,10,>30%_D3_R2.0_T0.05_H10,40.8,-11.1,1.18,63,57.1
54.2,-5.2,1.61,53.0,71.2,>30%,4,2.0,0.03,5,>30%_D4_R2.0_T0.03_H5,26.7,-6.8,1.17,56,62.5
64.0,-5.2,1.54,53.0,71.2,>30%,4,2.0,0.03,10,>30%_D4_R2.0_T0.03_H10,27.0,-6.8,1.16,56,62.5
7.3,-3.2,0.81,23.0,55.5,0-5%,5,1.5,0.03,5,0-5%_D5_R1.5_T0.03_H5,12.7,-3.3,1.15,48,62.5
59.7,-5.2,1.59,53.0,71.2,>30%,4,2.0,0.03,7,>30%_D4_R2.0_T0.03_H7,28.2,-6.8,1.14,56,62.5
5.8,-5.8,0.5,23.0,50.6,0-5%,5,1.5,0.05,7,0-5%_D5_R1.5_T0.05_H7,14.2,-5.3,1.13,48,64.6
16.3,-23.2,0.69,228.0,48.4,0-5%,4,1.0,0.05,5,0-5%_D4_R1.0_T0.05_H5,36.9,-23.3,1.13,465,50.1
52.9,-32.1,1.41,243.0,49.8,5-10%,4,2.0,0.05,7,5-10%_D4_R2.0_T0.05_H7,34.8,-56.5,1.13,516,48.1
54.6,-4.6,1.65,63.0,71.0,>30%,3,2.0,0.03,5,>30%_D3_R2.0_T0.03_H5,24.7,-6.8,1.12,63,63.5
51.1,-3.7,1.39,41.0,71.0,>30%,5,2.0,0.03,10,>30%_D5_R2.0_T0.03_H10,25.3,-5.4,1.11,46,58.7
81.2,-23.1,1.45,308.0,51.1,0-5%,3,1.5,0.05,7,0-5%_D3_R1.5_T0.05_H7,38.2,-30.1,1.11,613,49.9
64.4,-4.6,1.57,63.0,71.0,>30%,3,2.0,0.03,10,>30%_D3_R2.0_T0.03_H10,25.0,-6.8,1.11,63,63.5
42.7,-3.7,1.48,41.0,71.0,>30%,5,2.0,0.03,5,>30%_D5_R2.0_T0.03_H5,25.0,-5.4,1.11,46,58.7
37.3,-9.6,1.21,41.0,52.4,>30%,5,2.0,0.05,5,>30%_D5_R2.0_T0.05_H5,27.8,-11.1,1.1,46,54.3
47.5,-3.7,1.45,41.0,71.0,>30%,5,2.0,0.03,7,>30%_D5_R2.0_T0.03_H7,26.5,-5.4,1.09,46,58.7
60.1,-4.6,1.62,63.0,71.0,>30%,3,2.0,0.03,7,>30%_D3_R2.0_T0.03_H7,26.2,-6.8,1.09,63,63.5
98.9,-29.4,1.57,624.0,49.7,0-5%,3,1.0,0.05,5,0-5%_D3_R1.0_T0.05_H5,43.5,-31.0,1.09,1189,46.8
51.7,-36.5,1.29,607.0,50.1,5-10%,4,1.0,0.05,5,5-10%_D4_R1.0_T0.05_H5,41.9,-50.5,1.07,1147,47.2
49.1,-9.6,1.22,41.0,52.4,>30%,5,2.0,0.05,10,>30%_D5_R2.0_T0.05_H10,24.1,-11.1,1.02,46,54.3
41.8,-9.6,1.23,41.0,52.4,>30%,5,2.0,0.05,7,>30%_D5_R2.0_T0.05_H7,26.2,-11.1,1.01,46,54.3
15.8,-5.5,1.18,69.0,54.2,0-5%,5,1.0,0.03,5,0-5%_D5_R1.0_T0.03_H5,17.7,-9.9,1.01,148,52.7
43.2,-32.8,1.15,449.0,50.1,max_10%,4,1.5,0.05,5,max_10%_D4_R1.5_T0.05_H5,31.6,-42.8,0.99,884,48.5
40.0,-31.4,1.3,289.0,53.4,max_10%,4,2.0,0.05,5,max_10%_D4_R2.0_T0.05_H5,26.0,-47.9,0.96,611,49.3
36.8,-23.9,1.24,162.0,52.8,0-5%,3,2.0,0.05,10,0-5%_D3_R2.0_T0.05_H10,24.9,-36.5,0.95,327,51.7
31.1,-22.3,1.37,223.0,58.0,max_10%,5,1.5,0.05,5,max_10%_D5_R1.5_T0.05_H5,21.8,-33.0,0.95,474,50.0
47.0,-30.2,1.5,381.0,56.5,max_10%,5,1.0,0.05,5,max_10%_D5_R1.0_T0.05_H5,24.7,-45.6,0.85,765,50.5
37.8,-29.8,1.3,336.0,56.4,5-10%,5,1.0,0.05,5,5-10%_D5_R1.0_T0.05_H5,18.9,-39.8,0.76,676,50.6
14.3,-8.8,0.88,69.0,49.2,0-5%,5,1.0,0.05,7,0-5%_D5_R1.0_T0.05_H7,13.7,-16.0,0.7,148,48.6
24.0,-21.5,1.28,137.0,60.2,5-10%,5,2.0,0.05,5,5-10%_D5_R2.0_T0.05_H5,13.2,-34.7,0.7,296,50.0
20.7,-10.1,1.06,69.0,52.9,0-5%,5,1.0,0.05,10,0-5%_D5_R1.0_T0.05_H10,13.7,-16.4,0.69,148,47.3
24.3,-22.1,1.18,204.0,57.3,5-10%,5,1.5,0.05,5,5-10%_D5_R1.5_T0.05_H5,10.9,-32.4,0.57,438,49.3
34.3,-32.5,0.97,380.0,50.6,5-10%,4,1.5,0.05,5,5-10%_D4_R1.5_T0.05_H5,12.9,-46.9,0.54,750,47.6
29.1,-31.1,1.06,243.0,53.6,5-10%,4,2.0,0.05,5,5-10%_D4_R2.0_T0.05_H5,10.4,-49.2,0.51,516,48.6
9.2,-9.7,0.8,69.0,55.8,0-5%,5,1.0,0.05,5,0-5%_D5_R1.0_T0.05_H5,8.3,-19.9,0.5,148,48.6
